sale_date,factory,lot_number,grade,clone_type,auction_price_usd,exchange_rate,rainfall_mm,temperature_c,made_tea_kg,bp1_share
12/8/2023,Kapsara,KAP-318-1318,BP1,TRFK 31/8,2.66,115.94,130.7,20.2,1764,0.307
12/8/2023,Kapsara,KAP-318-6523,PF1,TRFK 31/8,2.43,115.94,130.7,20.2,3682,0.309
12/8/2023,Kapsara,KAP-318-3510,PD,TRFK 31/8,2.49,115.94,130.7,20.2,1348,0.304
12/8/2023,Kapsara,KAP-318-1404,D1,TRFK 31/8,1.82,115.94,130.7,20.2,2698,0.44
12/8/2023,Kapsara,KAP-1219-4602,BP1,TRFK 12/19,2.73,115.94,130.7,20.2,3172,0.269
12/8/2023,Kapsara,KAP-1219-8596,PF1,TRFK 12/19,2.96,115.94,130.7,20.2,1714,0.341
12/8/2023,Kapsara,KAP-1219-2747,PD,TRFK 12/19,2.56,115.94,130.7,20.2,3546,0.321
12/8/2023,Kapsara,KAP-1219-1214,D1,TRFK 12/19,2.45,115.94,130.7,20.2,3472,0.334
12/8/2023,Kapsara,KAP-79-1926,BP1,TRFK 7/9,2.19,115.94,130.7,20.2,1664,0.331
12/8/2023,Kapsara,KAP-79-3255,PF1,TRFK 7/9,2.41,115.94,130.7,20.2,1045,0.316
12/8/2023,Kapsara,KAP-79-7654,PD,TRFK 7/9,2.55,115.94,130.7,20.2,3660,0.306
12/8/2023,Kapsara,KAP-79-8210,D1,TRFK 7/9,2.2,115.94,130.7,20.2,1116,0.28
12/8/2023,Chebut,CHE-68-2675,BP1,TRFK 6/8,3.01,115.94,130.7,20.2,2274,0.389
12/8/2023,Chebut,CHE-68-6430,PF1,TRFK 6/8,2.96,115.94,130.7,20.2,3792,0.433
12/8/2023,Chebut,CHE-68-6533,PD,TRFK 6/8,2.56,115.94,130.7,20.2,2783,0.389
12/8/2023,Chebut,CHE-68-7294,D1,TRFK 6/8,2.87,115.94,130.7,20.2,3448,0.457
12/8/2023,Chebut,CHE-303577-2772,BP1,TRFK 303/577,2.77,115.94,130.7,20.2,2689,0.323
12/8/2023,Chebut,CHE-303577-3777,PF1,TRFK 303/577,2.7,115.94,130.7,20.2,1393,0.371
12/8/2023,Chebut,CHE-303577-1980,PD,TRFK 303/577,2.68,115.94,130.7,20.2,1339,0.417
12/8/2023,Chebut,CHE-303577-1800,D1,TRFK 303/577,2.65,115.94,130.7,20.2,1030,0.411
12/8/2023,Chebut,CHE-318-2691,BP1,TRFK 31/8,2.26,115.94,130.7,20.2,3282,0.292
12/8/2023,Chebut,CHE-318-1545,PF1,TRFK 31/8,2.74,115.94,130.7,20.2,3036,0.388
12/8/2023,Chebut,CHE-318-6274,PD,TRFK 31/8,2.58,115.94,130.7,20.2,3192,0.345
12/8/2023,Chebut,CHE-318-4632,D1,TRFK 31/8,1.79,115.94,130.7,20.2,1380,0.258
12/8/2023,Chebut,CHE-1219-7810,BP1,TRFK 12/19,2.68,115.94,130.7,20.2,1671,0.295
12/8/2023,Chebut,CHE-1219-2672,PF1,TRFK 12/19,2.14,115.94,130.7,20.2,1834,0.324
12/8/2023,Chebut,CHE-1219-1737,PD,TRFK 12/19,1.86,115.94,130.7,20.2,2901,0.272
12/8/2023,Chebut,CHE-1219-8866,D1,TRFK 12/19,1.68,115.94,130.7,20.2,3054,0.347
12/8/2023,Chebut,CHE-79-6512,BP1,TRFK 7/9,2.26,115.94,130.7,20.2,3668,0.271
12/8/2023,Chebut,CHE-79-2870,PF1,TRFK 7/9,2.05,115.94,130.7,20.2,3184,0.296
12/8/2023,Chebut,CHE-79-4687,PD,TRFK 7/9,3.01,115.94,130.7,20.2,3689,0.316
12/8/2023,Chebut,CHE-79-5129,D1,TRFK 7/9,2.28,115.94,130.7,20.2,1492,0.279
12/15/2023,Tegat,TEG-68-8840,BP1,TRFK 6/8,2.88,120.76,157.3,20.8,3424,0.415
12/15/2023,Tegat,TEG-68-6807,PF1,TRFK 6/8,2.92,120.76,157.3,20.8,1658,0.458
12/15/2023,Tegat,TEG-68-1388,PD,TRFK 6/8,2.84,120.76,157.3,20.8,2847,0.394
12/15/2023,Tegat,TEG-68-6352,D1,TRFK 6/8,2.42,120.76,157.3,20.8,2626,0.451
12/15/2023,Tegat,TEG-303577-8911,BP1,TRFK 303/577,2.74,120.76,157.3,20.8,1869,0.387
12/15/2023,Tegat,TEG-303577-1649,PF1,TRFK 303/577,2.52,120.76,157.3,20.8,3484,0.449
12/15/2023,Tegat,TEG-303577-6613,PD,TRFK 303/577,2.38,120.76,157.3,20.8,2469,0.385
12/15/2023,Tegat,TEG-303577-7135,D1,TRFK 303/577,2.1,120.76,157.3,20.8,3392,0.377
12/15/2023,Tegat,TEG-318-6898,BP1,TRFK 31/8,2,120.76,157.3,20.8,3006,0.327
12/15/2023,Tegat,TEG-318-2797,PF1,TRFK 31/8,2.34,120.76,157.3,20.8,1475,0.335
12/15/2023,Tegat,TEG-318-7129,PD,TRFK 31/8,2.57,120.76,157.3,20.8,2480,0.342
12/15/2023,Tegat,TEG-318-4301,D1,TRFK 31/8,2.57,120.76,157.3,20.8,2820,0.358
12/15/2023,Tegat,TEG-1219-6575,BP1,TRFK 12/19,1.68,120.76,157.3,20.8,2656,0.281
12/15/2023,Tegat,TEG-1219-5784,PF1,TRFK 12/19,2.34,120.76,157.3,20.8,1656,0.266
12/15/2023,Tegat,TEG-1219-8156,PD,TRFK 12/19,1.92,120.76,157.3,20.8,1233,0.32
12/15/2023,Tegat,TEG-1219-8409,D1,TRFK 12/19,1.88,120.76,157.3,20.8,3237,0.32
12/15/2023,Tegat,TEG-79-8264,BP1,TRFK 7/9,2.23,120.76,157.3,20.8,1577,0.279
12/15/2023,Tegat,TEG-79-3221,PF1,TRFK 7/9,2.39,120.76,157.3,20.8,1276,0.259
12/15/2023,Tegat,TEG-79-5445,PD,TRFK 7/9,2.32,120.76,157.3,20.8,1475,0.253
12/15/2023,Tegat,TEG-79-7292,D1,TRFK 7/9,1.96,120.76,157.3,20.8,1238,0.29
12/15/2023,Litein,LIT-68-9749,BP1,TRFK 6/8,2.55,120.76,157.3,20.8,1693,0.394
12/15/2023,Litein,LIT-68-1879,PF1,TRFK 6/8,2.77,120.76,157.3,20.8,996,0.398
12/15/2023,Litein,LIT-68-1687,PD,TRFK 6/8,2.97,120.76,157.3,20.8,1285,0.404
12/15/2023,Litein,LIT-68-9180,D1,TRFK 6/8,2.26,120.76,157.3,20.8,3030,0.376
12/15/2023,Litein,LIT-303577-8135,BP1,TRFK 303/577,2.65,120.76,157.3,20.8,3710,0.407
12/15/2023,Litein,LIT-303577-2499,PF1,TRFK 303/577,2.45,120.76,157.3,20.8,2861,0.397
12/15/2023,Litein,LIT-303577-6433,PD,TRFK 303/577,2.65,120.76,157.3,20.8,3587,0.45
12/15/2023,Litein,LIT-303577-8624,D1,TRFK 303/577,2.19,120.76,157.3,20.8,3629,0.394
12/15/2023,Litein,LIT-318-6914,BP1,TRFK 31/8,2.9,120.76,157.3,20.8,2781,0.381
12/15/2023,Litein,LIT-318-6547,PF1,TRFK 31/8,2.09,120.76,157.3,20.8,2616,0.32
12/15/2023,Litein,LIT-318-1451,PD,TRFK 31/8,2.35,120.76,157.3,20.8,928,0.314
12/15/2023,Litein,LIT-318-1313,D1,TRFK 31/8,1.99,120.76,157.3,20.8,3331,0.28
12/15/2023,Litein,LIT-1219-3274,BP1,TRFK 12/19,2.38,120.76,157.3,20.8,1270,0.315
12/15/2023,Litein,LIT-1219-3828,PF1,TRFK 12/19,2.42,120.76,157.3,20.8,2708,0.328
12/15/2023,Litein,LIT-1219-8990,PD,TRFK 12/19,2.51,120.76,157.3,20.8,2755,0.319
12/15/2023,Litein,LIT-1219-6068,D1,TRFK 12/19,2.1,120.76,157.3,20.8,2375,0.367
12/15/2023,Litein,LIT-79-1054,BP1,TRFK 7/9,2.34,120.76,157.3,20.8,2614,0.304
12/15/2023,Litein,LIT-79-1237,PF1,TRFK 7/9,2.57,120.76,157.3,20.8,2380,0.214
12/15/2023,Litein,LIT-79-2894,PD,TRFK 7/9,2.62,120.76,157.3,20.8,1669,0.269
12/15/2023,Litein,LIT-79-6554,D1,TRFK 7/9,2.49,120.76,157.3,20.8,2256,0.284
12/15/2023,Kapkatet,KAP-68-6231,BP1,TRFK 6/8,2.7,120.76,157.3,20.8,1820,0.429
12/15/2023,Kapkatet,KAP-68-7315,PF1,TRFK 6/8,2.52,120.76,157.3,20.8,1483,0.334
12/15/2023,Kapkatet,KAP-68-1529,PD,TRFK 6/8,2.7,120.76,157.3,20.8,1133,0.404
12/15/2023,Kapkatet,KAP-68-4863,D1,TRFK 6/8,2.46,120.76,157.3,20.8,2633,0.497
12/15/2023,Kapkatet,KAP-303577-3565,BP1,TRFK 303/577,2.27,120.76,157.3,20.8,2109,0.457
12/15/2023,Kapkatet,KAP-303577-6608,PF1,TRFK 303/577,2.45,120.76,157.3,20.8,1966,0.388
12/15/2023,Kapkatet,KAP-303577-4567,PD,TRFK 303/577,2.69,120.76,157.3,20.8,1478,0.367
12/15/2023,Kapkatet,KAP-303577-6455,D1,TRFK 303/577,2.21,120.76,157.3,20.8,2504,0.353
12/15/2023,Kapkatet,KAP-318-2523,BP1,TRFK 31/8,2.01,120.76,157.3,20.8,2298,0.32
12/15/2023,Kapkatet,KAP-318-4704,PF1,TRFK 31/8,2.92,120.76,157.3,20.8,1227,0.393
12/15/2023,Kapkatet,KAP-318-5114,PD,TRFK 31/8,2.77,120.76,157.3,20.8,3515,0.251
12/15/2023,Kapkatet,KAP-318-7398,D1,TRFK 31/8,1.93,120.76,157.3,20.8,3175,0.401
12/15/2023,Kapkatet,KAP-1219-1291,BP1,TRFK 12/19,2.29,120.76,157.3,20.8,1872,0.307
12/15/2023,Kapkatet,KAP-1219-2629,PF1,TRFK 12/19,1.9,120.76,157.3,20.8,1993,0.272
12/15/2023,Kapkatet,KAP-1219-5750,PD,TRFK 12/19,3.15,120.76,157.3,20.8,3437,0.241
12/15/2023,Kapkatet,KAP-1219-7427,D1,TRFK 12/19,1.87,120.76,157.3,20.8,1892,0.26
12/15/2023,Kapkatet,KAP-79-8423,BP1,TRFK 7/9,2.46,120.76,157.3,20.8,3216,0.285
12/15/2023,Kapkatet,KAP-79-7125,PF1,TRFK 7/9,2.29,120.76,157.3,20.8,2213,0.295
12/15/2023,Kapkatet,KAP-79-2834,PD,TRFK 7/9,2.1,120.76,157.3,20.8,2215,0.274
12/15/2023,Kapkatet,KAP-79-5748,D1,TRFK 7/9,2,120.76,157.3,20.8,2808,0.283
12/15/2023,Momul,MOM-68-4211,BP1,TRFK 6/8,2.52,120.76,157.3,20.8,2867,0.449
12/15/2023,Momul,MOM-68-2094,PF1,TRFK 6/8,2.24,120.76,157.3,20.8,1528,0.4
12/15/2023,Momul,MOM-68-8197,PD,TRFK 6/8,2.94,120.76,157.3,20.8,1183,0.409
12/15/2023,Momul,MOM-68-6244,D1,TRFK 6/8,2.46,120.76,157.3,20.8,1836,0.465
12/15/2023,Momul,MOM-303577-2171,BP1,TRFK 303/577,2.93,120.76,157.3,20.8,2311,0.342
12/15/2023,Momul,MOM-303577-2442,PF1,TRFK 303/577,2.64,120.76,157.3,20.8,1411,0.341
12/15/2023,Momul,MOM-303577-1206,PD,TRFK 303/577,2.53,120.76,157.3,20.8,1384,0.374
12/15/2023,Momul,MOM-303577-1631,D1,TRFK 303/577,2.28,120.76,157.3,20.8,3747,0.439
12/15/2023,Momul,MOM-318-7868,BP1,TRFK 31/8,2.63,120.76,157.3,20.8,2698,0.346
12/15/2023,Momul,MOM-318-7305,PF1,TRFK 31/8,2.93,120.76,157.3,20.8,2259,0.322
12/15/2023,Momul,MOM-318-3490,PD,TRFK 31/8,2.23,120.76,157.3,20.8,3693,0.314
12/15/2023,Momul,MOM-318-7231,D1,TRFK 31/8,2.09,120.76,157.3,20.8,1480,0.324
12/15/2023,Momul,MOM-1219-4626,BP1,TRFK 12/19,2.59,120.76,157.3,20.8,2174,0.308
12/15/2023,Momul,MOM-1219-1065,PF1,TRFK 12/19,2.9,120.76,157.3,20.8,1577,0.298
12/15/2023,Momul,MOM-1219-9990,PD,TRFK 12/19,2.56,120.76,157.3,20.8,2390,0.283
12/15/2023,Momul,MOM-1219-1467,D1,TRFK 12/19,1.81,120.76,157.3,20.8,2032,0.338
12/15/2023,Momul,MOM-79-4906,BP1,TRFK 7/9,1.91,120.76,157.3,20.8,2420,0.268
12/15/2023,Momul,MOM-79-9717,PF1,TRFK 7/9,2.35,120.76,157.3,20.8,2769,0.299
12/15/2023,Momul,MOM-79-8827,PD,TRFK 7/9,2.83,120.76,157.3,20.8,2568,0.248
12/15/2023,Momul,MOM-79-8188,D1,TRFK 7/9,2.16,120.76,157.3,20.8,1868,0.229
12/15/2023,Kapsara,KAP-68-3226,BP1,TRFK 6/8,2.87,120.76,157.3,20.8,2413,0.45
12/15/2023,Kapsara,KAP-68-1696,PF1,TRFK 6/8,2.82,120.76,157.3,20.8,3454,0.437
12/15/2023,Kapsara,KAP-68-5287,PD,TRFK 6/8,2.46,120.76,157.3,20.8,1088,0.469
12/15/2023,Kapsara,KAP-68-4600,D1,TRFK 6/8,2.53,120.76,157.3,20.8,2133,0.415
12/15/2023,Kapsara,KAP-303577-6107,BP1,TRFK 303/577,2.89,120.76,157.3,20.8,906,0.338
12/15/2023,Kapsara,KAP-303577-6056,PF1,TRFK 303/577,2.82,120.76,157.3,20.8,1059,0.395
12/15/2023,Kapsara,KAP-303577-4127,PD,TRFK 303/577,2.04,120.76,157.3,20.8,1655,0.378
12/15/2023,Kapsara,KAP-303577-7434,D1,TRFK 303/577,1.92,120.76,157.3,20.8,1670,0.341
12/15/2023,Kapsara,KAP-318-7281,BP1,TRFK 31/8,2.61,120.76,157.3,20.8,2127,0.288
12/15/2023,Kapsara,KAP-318-7177,PF1,TRFK 31/8,2.16,120.76,157.3,20.8,1138,0.374
12/15/2023,Kapsara,KAP-318-8845,PD,TRFK 31/8,2.62,120.76,157.3,20.8,1913,0.322
12/15/2023,Kapsara,KAP-318-3108,D1,TRFK 31/8,2.12,120.76,157.3,20.8,3496,0.328
12/15/2023,Kapsara,KAP-1219-7332,BP1,TRFK 12/19,2.28,120.76,157.3,20.8,2725,0.325
12/15/2023,Kapsara,KAP-1219-7347,PF1,TRFK 12/19,1.67,120.76,157.3,20.8,3040,0.251
12/15/2023,Kapsara,KAP-1219-2133,PD,TRFK 12/19,2.22,120.76,157.3,20.8,1722,0.339
12/15/2023,Kapsara,KAP-1219-8515,D1,TRFK 12/19,2.03,120.76,157.3,20.8,3253,0.309
12/15/2023,Kapsara,KAP-79-7928,BP1,TRFK 7/9,1.77,120.76,157.3,20.8,1895,0.287
12/15/2023,Kapsara,KAP-79-7326,PF1,TRFK 7/9,1.78,120.76,157.3,20.8,3793,0.298
12/15/2023,Kapsara,KAP-79-3238,PD,TRFK 7/9,1.84,120.76,157.3,20.8,1476,0.255
12/15/2023,Kapsara,KAP-79-5843,D1,TRFK 7/9,1.75,120.76,157.3,20.8,1511,0.231
12/15/2023,Chebut,CHE-68-4571,BP1,TRFK 6/8,2.76,120.76,157.3,20.8,3234,0.395
12/15/2023,Chebut,CHE-68-5038,PF1,TRFK 6/8,2.79,120.76,157.3,20.8,2413,0.441
12/15/2023,Chebut,CHE-68-6239,PD,TRFK 6/8,2.44,120.76,157.3,20.8,2043,0.424
12/15/2023,Chebut,CHE-68-2657,D1,TRFK 6/8,2.78,120.76,157.3,20.8,3168,0.429
12/15/2023,Chebut,CHE-303577-1842,BP1,TRFK 303/577,2.34,120.76,157.3,20.8,2777,0.352
12/15/2023,Chebut,CHE-303577-4174,PF1,TRFK 303/577,2.39,120.76,157.3,20.8,1633,0.388
12/15/2023,Chebut,CHE-303577-3693,PD,TRFK 303/577,2.56,120.76,157.3,20.8,3019,0.397
12/15/2023,Chebut,CHE-303577-9308,D1,TRFK 303/577,2.1,120.76,157.3,20.8,1331,0.4
12/15/2023,Chebut,CHE-318-7662,BP1,TRFK 31/8,2.96,120.76,157.3,20.8,2385,0.335
12/15/2023,Chebut,CHE-318-5518,PF1,TRFK 31/8,2.8,120.76,157.3,20.8,3165,0.284
12/15/2023,Chebut,CHE-318-1794,PD,TRFK 31/8,1.83,120.76,157.3,20.8,3402,0.28
12/15/2023,Chebut,CHE-318-2204,D1,TRFK 31/8,2.23,120.76,157.3,20.8,1904,0.278
12/15/2023,Chebut,CHE-1219-1730,BP1,TRFK 12/19,2.12,120.76,157.3,20.8,2687,0.363
12/15/2023,Chebut,CHE-1219-7131,PF1,TRFK 12/19,3.03,120.76,157.3,20.8,2095,0.32
12/15/2023,Chebut,CHE-1219-3743,PD,TRFK 12/19,2.37,120.76,157.3,20.8,1511,0.243
12/15/2023,Chebut,CHE-1219-3884,D1,TRFK 12/19,2.94,120.76,157.3,20.8,3366,0.307
12/15/2023,Chebut,CHE-79-8996,BP1,TRFK 7/9,2.14,120.76,157.3,20.8,2340,0.31
12/15/2023,Chebut,CHE-79-7577,PF1,TRFK 7/9,1.91,120.76,157.3,20.8,3436,0.269
12/15/2023,Chebut,CHE-79-6668,PD,TRFK 7/9,1.61,120.76,157.3,20.8,1335,0.305
12/15/2023,Chebut,CHE-79-8063,D1,TRFK 7/9,1.91,120.76,157.3,20.8,2787,0.347
12/22/2023,Tegat,TEG-68-8016,BP1,TRFK 6/8,3.17,111.39,176.9,20.7,1014,0.376
12/22/2023,Tegat,TEG-68-9920,PF1,TRFK 6/8,2.7,111.39,176.9,20.7,3552,0.373
12/22/2023,Tegat,TEG-68-3680,PD,TRFK 6/8,2.65,111.39,176.9,20.7,3202,0.44
12/22/2023,Tegat,TEG-68-3721,D1,TRFK 6/8,2.57,111.39,176.9,20.7,3610,0.456
12/22/2023,Tegat,TEG-303577-2231,BP1,TRFK 303/577,2.47,111.39,176.9,20.7,1322,0.394
12/22/2023,Tegat,TEG-303577-9368,PF1,TRFK 303/577,2.93,111.39,176.9,20.7,1112,0.343
12/22/2023,Tegat,TEG-303577-8225,PD,TRFK 303/577,3.11,111.39,176.9,20.7,2843,0.341
12/22/2023,Tegat,TEG-303577-6206,D1,TRFK 303/577,2.62,111.39,176.9,20.7,2154,0.417
12/22/2023,Tegat,TEG-318-4361,BP1,TRFK 31/8,2.72,111.39,176.9,20.7,1081,0.356
12/22/2023,Tegat,TEG-318-7372,PF1,TRFK 31/8,2.57,111.39,176.9,20.7,1774,0.317
12/22/2023,Tegat,TEG-318-2487,PD,TRFK 31/8,2.48,111.39,176.9,20.7,1863,0.348
12/22/2023,Tegat,TEG-318-4919,D1,TRFK 31/8,2.27,111.39,176.9,20.7,1555,0.339
12/22/2023,Tegat,TEG-1219-7646,BP1,TRFK 12/19,2.43,111.39,176.9,20.7,1268,0.285
12/22/2023,Tegat,TEG-1219-5880,PF1,TRFK 12/19,2.32,111.39,176.9,20.7,2796,0.297
12/22/2023,Tegat,TEG-1219-5928,PD,TRFK 12/19,2.71,111.39,176.9,20.7,3182,0.373
12/22/2023,Tegat,TEG-1219-7748,D1,TRFK 12/19,2.42,111.39,176.9,20.7,1074,0.294
12/22/2023,Tegat,TEG-79-8272,BP1,TRFK 7/9,2.79,111.39,176.9,20.7,3773,0.327
12/22/2023,Tegat,TEG-79-2645,PF1,TRFK 7/9,2.07,111.39,176.9,20.7,3739,0.278
12/22/2023,Tegat,TEG-79-7776,PD,TRFK 7/9,1.99,111.39,176.9,20.7,3520,0.322
12/22/2023,Tegat,TEG-79-4283,D1,TRFK 7/9,2.43,111.39,176.9,20.7,3425,0.238
12/22/2023,Litein,LIT-68-7667,BP1,TRFK 6/8,2.78,111.39,176.9,20.7,3248,0.423
12/22/2023,Litein,LIT-68-6940,PF1,TRFK 6/8,2.69,111.39,176.9,20.7,2869,0.469
12/22/2023,Litein,LIT-68-1322,PD,TRFK 6/8,3.18,111.39,176.9,20.7,2297,0.357
12/22/2023,Litein,LIT-68-1696,D1,TRFK 6/8,3.09,111.39,176.9,20.7,2367,0.423
12/22/2023,Litein,LIT-303577-8925,BP1,TRFK 303/577,3.2,111.39,176.9,20.7,2642,0.315
12/22/2023,Litein,LIT-303577-1842,PF1,TRFK 303/577,2.66,111.39,176.9,20.7,986,0.333
12/22/2023,Litein,LIT-303577-9730,PD,TRFK 303/577,2.97,111.39,176.9,20.7,1186,0.38
12/22/2023,Litein,LIT-303577-6449,D1,TRFK 303/577,2.69,111.39,176.9,20.7,905,0.383
12/22/2023,Litein,LIT-318-1698,BP1,TRFK 31/8,3.17,111.39,176.9,20.7,3007,0.357
12/22/2023,Litein,LIT-318-6875,PF1,TRFK 31/8,2.7,111.39,176.9,20.7,1151,0.322
12/22/2023,Litein,LIT-318-8229,PD,TRFK 31/8,3.18,111.39,176.9,20.7,2651,0.334
12/22/2023,Litein,LIT-318-2413,D1,TRFK 31/8,3.01,111.39,176.9,20.7,2298,0.324
12/22/2023,Litein,LIT-1219-3288,BP1,TRFK 12/19,2.71,111.39,176.9,20.7,2984,0.297
12/22/2023,Litein,LIT-1219-5420,PF1,TRFK 12/19,2.26,111.39,176.9,20.7,2076,0.296
12/22/2023,Litein,LIT-1219-9100,PD,TRFK 12/19,2.69,111.39,176.9,20.7,3348,0.248
12/22/2023,Litein,LIT-1219-8650,D1,TRFK 12/19,2.74,111.39,176.9,20.7,2424,0.329
12/22/2023,Litein,LIT-79-1244,BP1,TRFK 7/9,2.76,111.39,176.9,20.7,2695,0.28
12/22/2023,Litein,LIT-79-2701,PF1,TRFK 7/9,2.3,111.39,176.9,20.7,1110,0.244
12/22/2023,Litein,LIT-79-8840,PD,TRFK 7/9,2.66,111.39,176.9,20.7,3404,0.308
12/22/2023,Litein,LIT-79-4134,D1,TRFK 7/9,2.17,111.39,176.9,20.7,2240,0.332
12/22/2023,Kapkatet,KAP-68-1591,BP1,TRFK 6/8,2.31,111.39,176.9,20.7,917,0.428
12/22/2023,Kapkatet,KAP-68-9121,PF1,TRFK 6/8,2.43,111.39,176.9,20.7,1699,0.397
12/22/2023,Kapkatet,KAP-68-9852,PD,TRFK 6/8,2.77,111.39,176.9,20.7,1079,0.425
12/22/2023,Kapkatet,KAP-68-6735,D1,TRFK 6/8,2.65,111.39,176.9,20.7,3503,0.482
12/22/2023,Kapkatet,KAP-303577-7121,BP1,TRFK 303/577,3.04,111.39,176.9,20.7,1023,0.363
12/22/2023,Kapkatet,KAP-303577-9134,PF1,TRFK 303/577,2.5,111.39,176.9,20.7,1384,0.436
12/22/2023,Kapkatet,KAP-303577-4850,PD,TRFK 303/577,2.67,111.39,176.9,20.7,2957,0.395
12/22/2023,Kapkatet,KAP-303577-6820,D1,TRFK 303/577,2.51,111.39,176.9,20.7,1081,0.372
12/22/2023,Kapkatet,KAP-318-8151,BP1,TRFK 31/8,3.28,111.39,176.9,20.7,1807,0.299
12/22/2023,Kapkatet,KAP-318-2558,PF1,TRFK 31/8,3,111.39,176.9,20.7,1201,0.334
12/22/2023,Kapkatet,KAP-318-9613,PD,TRFK 31/8,2.84,111.39,176.9,20.7,2698,0.342
12/22/2023,Kapkatet,KAP-318-6494,D1,TRFK 31/8,2,111.39,176.9,20.7,2592,0.303
12/22/2023,Kapkatet,KAP-1219-8127,BP1,TRFK 12/19,2.63,111.39,176.9,20.7,3326,0.339
12/22/2023,Kapkatet,KAP-1219-4083,PF1,TRFK 12/19,2.6,111.39,176.9,20.7,3191,0.254
12/22/2023,Kapkatet,KAP-1219-3614,PD,TRFK 12/19,2.55,111.39,176.9,20.7,1605,0.275
12/22/2023,Kapkatet,KAP-1219-2115,D1,TRFK 12/19,2.16,111.39,176.9,20.7,2493,0.341
12/22/2023,Kapkatet,KAP-79-1134,BP1,TRFK 7/9,2.93,111.39,176.9,20.7,3380,0.259
12/22/2023,Kapkatet,KAP-79-5994,PF1,TRFK 7/9,2.09,111.39,176.9,20.7,3200,0.316
12/22/2023,Kapkatet,KAP-79-8639,PD,TRFK 7/9,2.37,111.39,176.9,20.7,3381,0.255
12/22/2023,Kapkatet,KAP-79-2680,D1,TRFK 7/9,1.36,111.39,176.9,20.7,1221,0.288
12/22/2023,Momul,MOM-68-2945,BP1,TRFK 6/8,3.22,111.39,176.9,20.7,2942,0.372
12/22/2023,Momul,MOM-68-6875,PF1,TRFK 6/8,2.97,111.39,176.9,20.7,1231,0.411
12/22/2023,Momul,MOM-68-3687,PD,TRFK 6/8,3.05,111.39,176.9,20.7,3019,0.429
12/22/2023,Momul,MOM-68-9642,D1,TRFK 6/8,3.11,111.39,176.9,20.7,993,0.353
12/22/2023,Momul,MOM-303577-6598,BP1,TRFK 303/577,2.89,111.39,176.9,20.7,2959,0.369
12/22/2023,Momul,MOM-303577-2940,PF1,TRFK 303/577,3.31,111.39,176.9,20.7,1504,0.366
12/22/2023,Momul,MOM-303577-7388,PD,TRFK 303/577,2.43,111.39,176.9,20.7,3670,0.424
12/22/2023,Momul,MOM-303577-6148,D1,TRFK 303/577,2.2,111.39,176.9,20.7,1290,0.309
12/22/2023,Momul,MOM-318-7645,BP1,TRFK 31/8,2.7,111.39,176.9,20.7,2669,0.36
12/22/2023,Momul,MOM-318-8940,PF1,TRFK 31/8,2.47,111.39,176.9,20.7,3325,0.321
12/22/2023,Momul,MOM-318-6965,PD,TRFK 31/8,2.38,111.39,176.9,20.7,1134,0.354
12/22/2023,Momul,MOM-318-3512,D1,TRFK 31/8,2.64,111.39,176.9,20.7,2621,0.363
12/22/2023,Momul,MOM-1219-9658,BP1,TRFK 12/19,2.83,111.39,176.9,20.7,1798,0.324
12/22/2023,Momul,MOM-1219-3331,PF1,TRFK 12/19,2.9,111.39,176.9,20.7,3675,0.284
12/22/2023,Momul,MOM-1219-3636,PD,TRFK 12/19,1.89,111.39,176.9,20.7,2081,0.357
12/22/2023,Momul,MOM-1219-4775,D1,TRFK 12/19,2.69,111.39,176.9,20.7,1710,0.318
12/22/2023,Momul,MOM-79-7916,BP1,TRFK 7/9,2.71,111.39,176.9,20.7,1151,0.234
12/22/2023,Momul,MOM-79-8195,PF1,TRFK 7/9,2.96,111.39,176.9,20.7,2708,0.267
12/22/2023,Momul,MOM-79-7332,PD,TRFK 7/9,2.72,111.39,176.9,20.7,2064,0.283
12/22/2023,Momul,MOM-79-3341,D1,TRFK 7/9,2.3,111.39,176.9,20.7,2379,0.284
12/22/2023,Kapsara,KAP-68-9304,BP1,TRFK 6/8,3.1,111.39,176.9,20.7,2381,0.389
12/22/2023,Kapsara,KAP-68-1488,PF1,TRFK 6/8,2.59,111.39,176.9,20.7,3208,0.457
12/22/2023,Kapsara,KAP-68-8045,PD,TRFK 6/8,2.9,111.39,176.9,20.7,1580,0.388
12/22/2023,Kapsara,KAP-68-4488,D1,TRFK 6/8,2.19,111.39,176.9,20.7,2456,0.354
12/22/2023,Kapsara,KAP-303577-2249,BP1,TRFK 303/577,2.98,111.39,176.9,20.7,1098,0.358
12/22/2023,Kapsara,KAP-303577-7821,PF1,TRFK 303/577,2.67,111.39,176.9,20.7,1550,0.382
12/22/2023,Kapsara,KAP-303577-5347,PD,TRFK 303/577,2.7,111.39,176.9,20.7,3038,0.412
12/22/2023,Kapsara,KAP-303577-2919,D1,TRFK 303/577,3.32,111.39,176.9,20.7,1085,0.376
12/22/2023,Kapsara,KAP-318-2760,BP1,TRFK 31/8,2.77,111.39,176.9,20.7,3485,0.321
12/22/2023,Kapsara,KAP-318-5269,PF1,TRFK 31/8,3,111.39,176.9,20.7,2588,0.299
12/22/2023,Kapsara,KAP-318-4567,PD,TRFK 31/8,2.7,111.39,176.9,20.7,2204,0.328
12/22/2023,Kapsara,KAP-318-5198,D1,TRFK 31/8,2.42,111.39,176.9,20.7,3564,0.365
